,Atlanta,bell,chicago,denver,indiana,ny,sf,seattle,ranch,dallas,,,2.18179866,1.82622372,1.667832294,0.017374887,1.826244321,2.966902312,1.710262821,1.826229767,1.695760712,1.221186878
5408,3.864338144,1.241267296,3.359524172,1.724291029,3.537912045,4.668640767,0.007287124,1.241266909,0.094182241,2.69191565,,,,,,,,,,,,
5409,3.864013218,1.24032088,3.358968457,1.723841043,3.537414395,4.668097804,0.006355739,1.240320494,0.094910504,2.691777447,,,,,,,,,,,,
5410,3.868323709,1.244240406,3.364034744,1.728591252,3.542313444,4.673128745,0.011775496,1.244239999,0.093455592,2.695327432,,,,,,,,,,,,
5411,3.870676241,1.242444095,3.365748747,1.730626194,3.544211008,4.674884711,0.012300858,1.242443673,0.096354228,2.698046003,,,,,,,,,,,,
5412,3.861377364,1.233333276,3.354643697,1.720294831,3.533512691,4.663864103,0.002045779,1.2333329,0.100310448,2.690523849,,,,,,,,,,,,
5413,3.86131895,1.233215762,3.354557796,1.720221566,3.533433566,4.663779628,0.002105094,1.233215386,0.100397138,2.690488711,,,,,,,,,,,,
5414,3.861980881,1.244197892,3.358106287,1.722411961,3.536231778,4.667162782,0.009380818,1.244197519,0.090313906,2.688969275,,,,,,,,,,,,
5415,3.859793881,1.237218255,3.354200844,1.719294358,3.532760345,4.663353354,0.002461042,1.23721789,0.095928603,2.688162147,,,,,,,,,,,,
5416,3.859806999,1.236937431,3.354138156,1.719267718,3.532717577,4.663295048,0.002178624,1.236937066,0.096201849,2.6882312,,,,,,,,,,,,
5417,3.859275011,1.241191373,3.354776802,1.719349561,3.533046256,4.663864594,0.006550657,1.241191013,0.091923308,2.686851903,,,,,,,,,,,,
5418,3.841064149,1.277905829,3.347599941,1.707101067,3.522849844,4.655921034,0.049255013,1.277905592,0.049414772,2.661373772,,,,,,,,,,,,
5419,3.836026109,1.280587569,3.343608214,1.702626153,3.518547336,4.651839747,0.054262151,1.280587361,0.04531421,2.655807237,,,,,,,,,,,,
5420,3.840152747,1.281592342,3.347740571,1.706793478,3.522708128,4.65598237,0.053119979,1.281592111,0.04550495,2.659741972,,,,,,,,,,,,
5421,3.842228295,1.280256124,3.349321665,1.70859953,3.524433852,4.657605121,0.050915744,1.280255881,0.047532442,2.66208101,,,,,,,,,,,,
5422,3.838047875,1.282045499,3.345893548,1.704820322,3.52077825,4.654110816,0.054554757,1.28204528,0.044404636,2.657546306,,,,,,,,,,,,
5423,3.855615644,1.262276529,3.35700003,1.718857243,3.533703961,4.665712945,0.028490716,1.262276203,0.07037249,2.679017169,,,,,,,,,,,,
5424,3.854595803,1.263789455,3.356453321,1.718092156,3.533026085,4.665132552,0.03027777,1.263789135,0.068473262,2.677697285,,,,,,,,,,,,
5425,3.853958019,1.265570549,3.356335365,1.717739768,3.53276745,4.664978367,0.032228065,1.265570234,0.066504985,2.676708207,,,,,,,,,,,,
5426,3.854790467,1.266074146,3.35724767,1.718624581,3.5336648,4.665887257,0.032487926,1.266073827,0.066434479,2.677444297,,,,,,,,,,,,
5427,3.856904608,1.268755009,3.359939805,1.721083146,3.5362207,4.668545343,0.034658645,1.26875468,0.065033161,2.679040051,,,,,,,,,,,,
5428,3.851126887,1.264643127,3.353442156,1.714848166,3.529870224,4.662082692,0.032288761,1.264642827,0.066097369,2.674051817,,,,,,,,,,,,
5429,3.851705677,1.264559675,3.353960518,1.715398307,3.530408557,4.662606468,0.031990409,1.264559372,0.066428916,2.674648364,,,,,,,,,,,,
5430,3.844838383,1.238086112,3.340441502,1.704835503,3.518581733,4.649493402,0.016106281,1.238085831,0.0897761,2.673012288,,,,,,,,,,,,
5431,3.847294175,1.238153692,3.342759773,1.707240641,3.52095352,4.651824961,0.013723504,1.238153398,0.090421998,2.675455676,,,,,,,,,,,,
5432,3.84577939,1.241139183,3.3421403,1.706189146,3.520088935,4.651148749,0.016416845,1.241138899,0.087027673,2.673344968,,,,,,,,,,,,
5433,3.845713246,1.240259571,3.34184285,1.705998798,3.519851549,4.650865095,0.016072877,1.240259287,0.087876313,2.673454036,,,,,,,,,,,,
5434,3.845087802,1.240791367,3.341399428,1.705464893,3.51935602,4.650409386,0.016898956,1.240791086,0.087171376,2.672722354,,,,,,,,,,,,
5435,3.842331817,1.187900752,3.324697577,1.695663246,3.506281243,4.634428545,0.048749252,1.187900458,0.139139616,2.680664344,,,,,,,,,,,,
5436,3.781776579,1.220716038,3.276286182,1.640610016,3.454254781,4.585268498,0.078795462,1.220716104,0.111464921,2.613801824,,,,,,,,,,,,
5437,3.779609705,1.221635083,3.274476941,1.6386113,3.452335775,4.583432607,0.08085807,1.221635162,0.111475192,2.611471549,,,,,,,,,,,,
5438,3.813066322,1.233772543,3.3094211,1.673171849,3.487135527,4.61835927,0.047233741,1.233772438,0.091275176,2.642183383,,,,,,,,,,,,
5439,3.821858475,1.226410536,3.315726421,1.680729063,3.494155806,4.624832762,0.03861477,1.226410378,0.098222357,2.652419698,,,,,,,,,,,,
5440,3.822426486,1.2249498,3.315869118,1.681079967,3.494413947,4.625001361,0.038270447,1.224949638,0.099692844,2.653280418,,,,,,,,,,,,
5441,3.818010051,1.227783402,3.312469849,1.677155826,3.490716447,4.621533313,0.042280467,1.227783267,0.096894242,2.648310909,,,,,,,,,,,,
5442,3.799843178,1.207640055,3.289889237,1.65654088,3.469159662,4.599167311,0.06424783,1.207640015,0.118777461,2.634366313,,,,,,,,,,,,
5443,3.83337734,1.201475654,3.319893233,1.688624723,3.500328764,4.629416893,0.040875907,1.201475419,0.12408438,2.668957662,,,,,,,,,,,,
5444,3.789222438,1.217325062,3.282435509,1.647447054,3.460798736,4.59151165,0.071910336,1.217325085,0.112069035,2.621862025,,,,,,,,,,,,
5445,3.793424352,1.218136834,3.286638303,1.651688854,3.46503213,4.595723324,0.067670151,1.218136833,0.110111861,2.625856875,,,,,,,,,,,,
5446,3.869399383,1.135765624,3.3363303,1.716228739,3.522128284,4.646611768,0.101104382,1.135765139,0.197973492,2.718511989,,,,,,,,,,,,
5447,3.812881294,1.216255027,3.30453401,1.67051967,3.483478437,4.613748907,0.049408302,1.216254915,0.108634219,2.645546739,,,,,,,,,,,,
5448,3.822304178,1.214999241,3.313084299,1.679583087,3.492325132,4.622366177,0.041228898,1.214999075,0.109655299,2.65517455,,,,,,,,,,,,
5449,3.821255704,1.214530102,3.311970396,1.678491596,3.491220805,4.621253812,0.042345099,1.214529942,0.110106067,2.654226307,,,,,,,,,,,,
5450,3.820948381,1.210881348,3.310702468,1.677694066,3.490202041,4.620037263,0.044184215,1.210881188,0.113754247,2.654662873,,,,,,,,,,,,
5451,3.822408867,1.211738267,3.312308858,1.679241768,3.491780755,4.62163862,0.042544849,1.2117381,0.112924227,2.655941796,,,,,,,,,,,,
5452,3.818280184,1.213107647,3.308783365,1.675380943,3.488067691,4.618072543,0.045551152,1.213107504,0.111531984,2.651555198,,,,,,,,,,,,
5453,3.824959,1.213730146,3.315245281,1.68201113,3.494634425,4.624559132,0.039456847,1.213729965,0.11102471,2.658075569,,,,,,,,,,,,
5454,3.839632705,1.201741537,3.325846707,1.694789132,3.506405624,4.635395901,0.037337278,1.201741266,0.124796141,2.675141402,,,,,,,,,,,,
5455,3.82056901,1.231325712,3.315832684,1.680163062,3.493887303,4.624853595,0.039612167,1.231325564,0.093304928,2.650144297,,,,,,,,,,,,
5456,3.817885979,1.232086133,3.313509949,1.677646463,3.491450785,4.622503341,0.042313717,1.232086,0.092611472,2.647319538,,,,,,,,,,,,
5457,3.849309632,1.220272643,3.339870163,1.706723868,3.519361315,4.649215454,0.017322802,1.220272327,0.10864633,2.68105514,,,,,,,,,,,,
5458,3.795002011,1.213870945,3.286982149,1.652642275,3.465710742,4.596142093,0.066992788,1.213870935,0.113780176,2.628292257,,,,,,,,,,,,
5459,3.799040341,1.211923269,3.29028242,1.656339398,3.469233807,4.599492508,0.063650527,1.211923235,0.114772691,2.632692763,,,,,,,,,,,,
5460,3.799040341,1.211923269,3.29028242,1.656339398,3.469233807,4.599492508,0.063650527,1.211923235,0.114772691,2.632692763,,,,,,,,,,,,
5461,3.820302398,1.176588837,3.300921716,1.672617908,3.482805513,4.610694213,0.067791591,1.176588666,0.148076097,2.661070649,,,,,,,,,,,,
5462,3.816898984,1.170502315,3.296079955,1.668522041,3.478315387,4.605907356,0.074544244,1.170502162,0.154125423,2.658957705,,,,,,,,,,,,
5463,3.821520298,1.17454833,3.30152818,1.673564411,3.483580443,4.611328256,0.068851363,1.174548152,0.150155087,2.662703767,,,,,,,,,,,,
5464,3.824721626,1.264114659,3.328566519,1.689065675,3.5044031,4.637038434,0.048448861,1.264114503,0.060516582,2.647743959,,,,,,,,,,,,
5465,3.82177116,1.263739369,3.32569379,1.686132306,3.501488495,4.634152931,0.050565705,1.26373923,0.060933254,2.644873791,,,,,,,,,,,,
5466,3.824639191,1.265097413,3.328754202,1.689136072,3.504519379,4.63720695,0.04919388,1.265097258,0.059532212,2.647467593,,,,,,,,,,,,
5467,3.824346158,1.265384209,3.328556404,1.68889458,3.504294483,4.637001716,0.049623022,1.265384056,0.059243665,2.647118473,,,,,,,,,,,,
5468,3.824920906,1.264700145,3.328911571,1.689349627,3.504711393,4.637373758,0.048696679,1.264699988,0.059932977,2.647827245,,,,,,,,,,,,
5469,3.820307043,1.267103803,3.325226367,1.68522344,3.500749092,4.633611208,0.053991602,1.267103673,0.057673263,2.642748437,,,,,,,,,,,,
5470,3.81660454,1.267499535,3.32185293,1.681675666,3.497262293,4.630204752,0.057233441,1.267499425,0.057683122,2.638977704,,,,,,,,,,,,
5471,3.830800924,1.249300833,3.330285317,1.692765921,3.507308536,4.639065457,0.034219326,1.249300637,0.075780808,2.656749599,,,,,,,,,,,,
5472,3.826435981,1.25165766,3.326820127,1.688856413,3.503576058,4.635531437,0.039383837,1.251657489,0.073056716,2.651923916,,,,,,,,,,,,
5473,3.829455656,1.254515005,3.330424968,1.69222803,3.507049471,4.639104603,0.038332293,1.254514818,0.070405446,2.654370513,,,,,,,,,,,,
5474,3.834410024,1.252712886,3.334589226,1.696790452,3.511456518,4.643332466,0.03302374,1.252712671,0.072859539,2.659676646,,,,,,,,,,,,
5475,3.830065504,1.246459692,3.328831021,1.691630405,3.506037215,4.637655699,0.033532041,1.246459499,0.078554311,2.656581078,,,,,,,,,,,,
5476,3.846187486,1.20657911,3.333291482,1.701840764,3.513664196,4.642808472,0.030365523,1.206578804,0.12137531,2.680702105,,,,,,,,,,,,
5477,3.785819188,1.213211862,3.278094538,1.643525546,3.456678454,4.587218342,0.075987371,1.213211903,0.116969055,2.619337979,,,,,,,,,,,,
5478,3.831650922,1.221928016,3.323738531,1.689686328,3.502704346,4.632966454,0.030267237,1.221927801,0.103354455,2.663084196,,,,,,,,,,,,
5479,3.835218988,1.221484951,3.326973371,1.693115495,3.506051925,4.636226841,0.027229671,1.221484716,0.104283599,2.66673325,,,,,,,,,,,,
5480,3.799327857,1.249324756,3.300654637,1.662020461,3.476965438,4.609238085,0.064063683,1.249324734,0.079102548,2.625400597,,,,,,,,,,,,
5481,3.800051938,1.24790343,3.300953867,1.662514982,3.477381396,4.609567909,0.062923466,1.247903403,0.080202091,2.626404887,,,,,,,,,,,,
5482,3.826952465,1.246204897,3.32583819,1.688554355,3.502990392,4.634648129,0.036361286,1.24620472,0.07855657,2.653525204,,,,,,,,,,,,
5483,3.831502634,1.206587621,3.319494657,1.687462036,3.499530819,4.628941122,0.038405764,1.206587399,0.11872968,2.666047109,,,,,,,,,,,,
5484,3.828768419,1.262878961,3.33203224,1.692820253,3.508050537,4.640554561,0.044423763,1.262878783,0.061945317,2.652028581,,,,,,,,,,,,
5485,3.83313325,1.229601482,3.327187569,1.69220535,3.50564933,4.636306338,0.027163337,1.229601262,0.095842837,2.663017041,,,,,,,,,,,,
5486,3.847249584,1.167149308,3.323812048,1.697963789,3.506945639,4.63378232,0.067966608,1.167148974,0.160857596,2.689848553,,,,,,,,,,,,
5487,3.845536492,1.165292962,3.321709114,1.69606232,3.504932471,4.631691293,0.069971385,1.165292638,0.162345654,2.688524911,,,,,,,,,,,,
5488,3.846851464,1.167158675,3.323440191,1.697573839,3.506564143,4.633408995,0.067995174,1.167158344,0.160762016,2.689449495,,,,,,,,,,,,
5489,3.843808792,1.17049576,3.321463244,1.694981371,3.504287694,4.631388477,0.06511096,1.170495448,0.156807247,2.685724108,,,,,,,,,,,,
5490,3.827558005,1.266760609,3.331942703,1.692235272,3.507658434,4.640383713,0.048163959,1.266760439,0.057962538,2.650053823,,,,,,,,,,,,
5491,3.829415299,1.267360131,3.333846893,1.6941363,3.509563834,4.642289217,0.047257542,1.267359951,0.057500983,2.651790931,,,,,,,,,,,,
5492,3.790554238,1.209895455,3.281692575,1.647720831,3.460609114,4.590891269,0.072236152,1.209895469,0.118700156,2.624703585,,,,,,,,,,,,
5493,3.838056423,1.223084699,3.330066401,1.696110514,3.509098365,4.639311257,0.024091525,1.223084448,0.103162092,2.669242949,,,,,,,,,,,,
5494,3.847563257,1.207825964,3.334914383,1.703351096,3.515232233,4.644421557,0.028750558,1.207825651,0.120483227,2.681823899,,,,,,,,,,,,
5495,3.806812267,1.20502522,3.295781854,1.663032344,3.475384696,4.60513155,0.059006252,1.205025139,0.120311042,2.641813794,,,,,,,,,,,,
5496,3.809980495,1.250897701,3.311131014,1.672673973,3.487566239,4.619752228,0.054365187,1.25089762,0.074930521,2.635677212,,,,,,,,,,,,
5497,3.812182672,1.250215818,3.313022032,1.674723678,3.489554925,4.621669453,0.052004208,1.250215725,0.075224834,2.638005279,,,,,,,,,,,,
5498,3.814319917,1.244936309,3.313611092,1.676026988,3.490565324,4.62236585,0.048106392,1.244936201,0.080130273,2.641188626,,,,,,,,,,,,
5499,3.808272957,1.241890675,3.307088983,1.669664043,3.484123588,4.615860607,0.053255674,1.2418906,0.083977357,2.635782619,,,,,,,,,,,,
5500,3.812070766,1.245846126,3.311737268,1.673962989,3.488576735,4.620462243,0.050580874,1.245846031,0.079515351,2.638767647,,,,,,,,,,,,
5501,3.808971846,1.242130398,3.307812928,1.670383105,3.484846074,4.616584544,0.052618323,1.24213032,0.083623186,2.636429515,,,,,,,,,,,,
5502,3.807722656,1.245465505,3.307535011,1.66965475,3.484304467,4.616240173,0.054715121,1.245465434,0.080616028,2.634518042,,,,,,,,,,,,
5503,3.812075876,1.245316206,3.31159911,1.673889441,3.48847616,4.620333492,0.050413402,1.245316111,0.080033749,2.638878842,,,,,,,,,,,,
5504,3.806683293,1.244175995,3.306206252,1.668446643,3.48304395,4.614928029,0.055382446,1.24417593,0.082068629,2.633743141,,,,,,,,,,,,
5505,3.806755958,1.245167434,3.306542586,1.668664911,3.483311707,4.615247167,0.055578373,1.245167369,0.08109806,2.633616497,,,,,,,,,,,,
5506,3.812077131,1.245145028,3.311554111,1.673865317,3.488443292,4.620291524,0.050360787,1.245144934,0.0802013,2.638914374,,,,,,,,,,,,
5507,3.807184511,1.244398169,3.306739129,1.668969905,3.483572199,4.615460003,0.054947909,1.244398101,0.081753237,2.634196936,,,,,,,,,,,,
5508,3.844301726,1.204171228,3.330879962,1.699679094,3.511376757,4.640419462,0.033223886,1.204170932,0.123327118,2.679307561,,,,,,,,,,,,
5509,3.859566394,1.145159343,3.329575226,1.707568469,3.514503722,4.639769317,0.090127579,1.145158923,0.185751679,2.706718203,,,,,,,,,,,,
5510,3.836799185,1.24328404,3.334298182,1.697738459,3.51188455,4.643217593,0.025808087,1.243283807,0.082723696,2.663938829,,,,,,,,,,,,
5511,3.836773213,1.24133072,3.333749787,1.697430779,3.511472744,4.642701422,0.025063674,1.241330486,0.084672772,2.664302447,,,,,,,,,,,,
5512,3.834825456,1.245467599,3.333032585,1.6961301,3.510419339,4.641903346,0.028636972,1.245467378,0.080188217,2.6615319,,,,,,,,,,,,
5513,3.83766322,1.248182074,3.336423007,1.699294669,3.513685468,4.64526512,0.027494866,1.248181839,0.077997896,2.663827399,,,,,,,,,,,,
5514,3.834555521,1.248441969,3.333578119,1.696302027,3.510749381,4.642396492,0.030387959,1.248441751,0.077163351,2.660670299,,,,,,,,,,,,
5515,3.811507471,1.238021488,3.309096024,1.67226188,3.48647588,4.617953634,0.049288544,1.238021394,0.087266213,2.639777278,,,,,,,,,,,,
5516,3.819384325,1.237027325,3.316250499,1.6798225,3.493876856,4.625170939,0.041257079,1.237027187,0.087634832,2.647817628,,,,,,,,,,,,
5517,3.815689417,1.177647894,3.296843518,1.668211385,3.478554604,4.606585969,0.069507918,1.177647751,0.146989135,2.656271425,,,,,,,,,,,,
5518,3.812230755,1.259639268,3.315612818,1.676197411,3.4914795,4.624086126,0.056307662,1.259639179,0.066048224,2.636176246,,,,,,,,,,,,
5519,3.82558045,1.258441921,3.327843707,1.689039504,3.504101059,4.636427012,0.044024337,1.258441758,0.066217802,2.649723451,,,,,,,,,,,,
5520,3.812574419,1.247071105,3.312542399,1.674637226,3.489306534,4.621248708,0.050488153,1.247071008,0.078245436,2.639023794,,,,,,,,,,,,
5521,3.808357195,1.246715814,3.30847113,1.67046136,3.485166184,4.617157834,0.054468954,1.24671574,0.079284288,2.634898612,,,,,,,,,,,,
5522,3.842566718,1.189504591,3.325345025,1.696095308,3.506822568,4.635058229,0.047184045,1.189504297,0.13758476,2.680569788,,,,,,,,,,,,
5523,3.842215754,1.194891531,3.326448907,1.696435199,3.507543835,4.636095966,0.042320186,1.194891241,0.132136594,2.679116908,,,,,,,,,,,,
5524,3.839186092,1.194945549,3.323615494,1.693472453,3.504637698,4.633248552,0.043390073,1.194945277,0.131512659,2.676083367,,,,,,,,,,,,
5525,3.844300921,1.196266301,3.328773819,1.698654523,3.509820834,4.638413223,0.040391438,1.196266001,0.13120227,2.68091728,,,,,,,,,,,,
5526,3.827382286,1.222338212,3.319833546,1.685566312,3.498673555,4.629032541,0.034096115,1.222338021,0.102537053,2.658745533,,,,,,,,,,,,
5527,3.827048956,1.222780858,3.319638569,1.68530154,3.498439972,4.628829067,0.034291361,1.222780669,0.102069285,2.658323881,,,,,,,,,,,,
5528,3.825685632,1.220956372,3.317866273,1.683714183,3.496764908,4.627077128,0.036076429,1.22095619,0.103815335,2.657334287,,,,,,,,,,,,
5529,3.826227637,1.217989196,3.317581113,1.683835755,3.496700115,4.62683914,0.036575644,1.217989009,0.106823479,2.658475042,,,,,,,,,,,,
5530,3.826311138,1.218139408,3.317699977,1.683938149,3.496810324,4.626956214,0.036444647,1.218139221,0.106677952,2.658527795,,,,,,,,,,,,
5531,3.821599661,1.219316904,3.313578499,1.679486466,3.492500533,4.622792536,0.040367347,1.219316744,0.10531922,2.653597055,,,,,,,,,,,,
5532,3.849791301,1.157735104,3.323709875,1.699366804,3.507551097,4.63377493,0.077151908,1.15773475,0.170797304,2.694338676,,,,,,,,,,,,
5533,3.842971706,1.235895186,3.33810575,1.70270295,3.516355398,4.647181569,0.01744841,1.235894914,0.091454882,2.671583104,,,,,,,,,,,,
5534,3.841779156,1.233768886,3.336418534,1.701238155,3.514789107,4.645520961,0.018420983,1.23376862,0.093278211,2.670816222,,,,,,,,,,,,
5535,3.838417304,1.240601177,3.33509633,1.698930158,3.512908986,4.644069745,0.023210685,1.240600934,0.085724092,2.666090782,,,,,,,,,,,,
5536,3.839522458,1.237091916,3.335192243,1.699506438,3.513276999,4.64422901,0.02112691,1.237091665,0.08945902,2.667896073,,,,,,,,,,,,
5537,3.83518291,1.2401286,3.331935072,1.695705361,3.509705352,4.64089704,0.026215853,1.240128374,0.085596524,2.662953874,,,,,,,,,,,,
5538,3.845298443,1.23406762,3.339797184,1.704715476,3.518229687,4.648915036,0.014903613,1.234067334,0.093879089,2.674275206,,,,,,,,,,,,
5539,3.849707207,1.232341052,3.343464966,1.708775429,3.522122728,4.652634464,0.010563453,1.232340741,0.096886411,2.679031307,,,,,,,,,,,,
5540,3.848504169,1.228085541,3.341201346,1.707008924,3.520127986,4.650428401,0.012923367,1.228085234,0.100703987,2.678679688,,,,,,,,,,,,
5541,3.846492756,1.229512276,3.339698145,1.705243315,3.518477536,4.648892638,0.014231083,1.229511981,0.098715953,2.6763817,,,,,,,,,,,,
5542,3.846335114,1.229023091,3.339419676,1.705021336,3.518229553,4.648620685,0.01451908,1.229022797,0.099155975,2.676322102,,,,,,,,,,,,
5543,3.846736031,1.229926538,3.340036819,1.705538516,3.518792986,4.649226391,0.013893187,1.229926242,0.098374703,2.676541997,,,,,,,,,,,,
5544,3.845181854,1.231771083,3.339073655,1.704279024,3.517664129,4.64822637,0.015071881,1.231770797,0.096121103,2.674618167,,,,,,,,,,,,
5545,3.844100639,1.230794206,3.337799004,1.703086684,3.516432378,4.646960637,0.016252192,1.230793925,0.09680555,2.673732729,,,,,,,,,,,,
5546,3.84288763,1.231681732,3.336899263,1.702026669,3.515442016,4.646040431,0.017344913,1.231681459,0.095620247,2.672342218,,,,,,,,,,,,
5547,3.845187206,1.230158551,3.33864746,1.70405875,3.517350877,4.647824877,0.01531262,1.230158264,0.097719972,2.674946555,,,,,,,,,,,,
5548,3.842739598,1.230000907,3.336310784,1.701646732,3.514967724,4.645476958,0.017701146,1.230000634,0.097255476,2.672531157,,,,,,,,,,,,
5549,3.845885786,1.231029006,3.339534867,1.704862346,3.518193861,4.648702911,0.014479288,1.231028715,0.097047404,2.675470759,,,,,,,,,,,,
5550,3.847337293,1.232157611,3.341196506,1.706437046,3.519810863,4.650355438,0.012910331,1.232157313,0.096344389,2.676696687,,,,,,,,,,,,
5551,3.845148579,1.228066904,3.338052061,1.703729838,3.51690086,4.647260929,0.01591046,1.228066616,0.099782768,2.675327375,,,,,,,,,,,,
5552,3.840589825,1.235065191,3.335650357,1.700260388,3.51390221,4.644725569,0.01972282,1.235064933,0.091713936,2.669368086,,,,,,,,,,,,
5553,3.84553583,1.230018294,3.338936688,1.704379558,3.517658128,4.648118183,0.01500914,1.230018005,0.09795246,2.675323283,,,,,,,,,,,,
5554,3.839461167,1.239020459,3.335651566,1.699722058,3.513599615,4.644656899,0.021677982,1.239020209,0.08752187,2.667449516,,,,,,,,,,,,
5555,3.848382675,1.224534327,3.340139105,1.706400439,3.519310937,4.649417994,0.014900377,1.224534019,0.104171335,2.679270888,,,,,,,,,,,,
5556,3.847157809,1.226678512,3.339564083,1.705499633,3.518557242,4.648804723,0.014698783,1.226678212,0.10170388,2.677615224,,,,,,,,,,,,
5557,3.846250548,1.225052286,3.33827938,1.70438918,3.517364813,4.647539168,0.01624655,1.22505199,0.103063211,2.677034527,,,,,,,,,,,,
5558,3.845233965,1.226370072,3.337678578,1.703578091,3.516648021,4.646913319,0.016475425,1.226369783,0.101487523,2.675753369,,,,,,,,,,,,
5559,3.849242115,1.222214472,3.340325062,1.706922279,3.519679125,4.649642208,0.015889864,1.222214157,0.106710958,2.680596866,,,,,,,,,,,,
5560,3.847140004,1.221808086,3.338246683,1.704813181,3.51757962,4.64755856,0.017531711,1.221807783,0.106516443,2.678576294,,,,,,,,,,,,
5561,3.845165123,1.22255403,3.336594482,1.702985586,3.515828992,4.645885068,0.018476312,1.222553739,0.105255369,2.676451736,,,,,,,,,,,,
5562,3.846334172,1.223478118,3.337937288,1.704254476,3.517134664,4.64722063,0.017053146,1.223477821,0.10464483,2.677434578,,,,,,,,,,,,
5563,3.845198708,1.223604782,3.336906655,1.70316254,3.516068538,4.646182068,0.017854214,1.223604492,0.104221284,2.676273902,,,,,,,,,,,,
5564,3.849391164,1.224258004,3.341010139,1.707347439,3.520225079,4.650298481,0.014365176,1.224257689,0.104740517,2.680335213,,,,,,,,,,,,
5565,3.854896834,1.216243002,3.344028819,1.711639105,3.523932974,4.653459143,0.018889678,1.216242652,0.114356286,2.687457369,,,,,,,,,,,,
5566,3.848176542,1.211013528,3.336338982,1.704372692,3.516449092,4.645806666,0.025668746,1.211013213,0.11748478,2.681791161,,,,,,,,,,,,
5567,3.853192761,1.217208469,3.342690507,1.710103756,3.522487014,4.652098865,0.018362243,1.217208129,0.112851518,2.685557278,,,,,,,,,,,,
5568,3.851633566,1.216158765,3.340950392,1.708439264,3.520783175,4.65036529,0.019809853,1.216158433,0.113394123,2.684208785,,,,,,,,,,,,
5569,3.852793086,1.213175441,3.341241682,1.709173846,3.521309621,4.650703098,0.022258103,1.213175101,0.116686101,2.685970931,,,,,,,,,,,,
5570,3.857291596,1.217607031,3.3466334,1.714161102,3.526499601,4.656057244,0.017268324,1.217606668,0.113854292,2.689580288,,,,,,,,,,,,
5571,3.870707589,1.212436304,3.357796837,1.726574577,3.538345753,4.667356403,0.026003516,1.212435861,0.124274821,2.704069955,,,,,,,,,,,,
5572,3.871971721,1.210841631,3.358553596,1.727600117,3.539243857,4.668139577,0.028125595,1.21084118,0.126358181,2.705659701,,,,,,,,,,,,
5573,3.869703781,1.211773532,3.356683793,1.725507877,3.537254232,4.666246939,0.02612086,1.211773095,0.124453463,2.703196241,,,,,,,,,,,,
5574,3.871890271,1.207181517,3.357506787,1.72704564,3.538448598,4.667137999,0.031465476,1.207181064,0.129785551,2.706316027,,,,,,,,,,,,
5575,3.870618578,1.215172368,3.358440103,1.726847478,3.53879711,4.667963864,0.023464362,1.215171928,0.121647487,2.703430191,,,,,,,,,,,,
5576,3.868913458,1.213765055,3.35647462,1.724997833,3.536887724,4.666008233,0.023879439,1.213764624,0.122212263,2.70200238,,,,,,,,,,,,
5577,3.873144674,1.214562089,3.360635267,1.729231981,3.541096358,4.670179498,0.025481056,1.214561634,0.123401588,2.70608842,,,,,,,,,,,,
5578,3.865497622,1.224023099,3.356011885,1.723034814,3.535629387,4.665389611,0.012672083,1.224022693,0.110961772,2.696516492,,,,,,,,,,,,
5579,3.918961101,1.167237119,3.390767739,1.768223283,3.575631458,4.700969049,0.096059383,1.16723636,0.191840475,2.761820918,,,,,,,,,,,,
5580,3.870987808,1.218062488,3.359552207,1.727590433,3.53971772,4.669039776,0.021126251,1.218062048,0.119094635,2.703220224,,,,,,,,,,,,
5581,3.882784809,1.165318765,3.356620002,1.732610809,3.540710636,4.66672498,0.076089519,1.16531822,0.174424265,2.725785312,,,,,,,,,,,,
5582,3.876790768,1.210656627,3.363000077,1.732279413,3.543821194,4.672611574,0.031120902,1.210656149,0.128818228,2.710535305,,,,,,,,,,,,
5583,3.884268377,1.168564963,3.35885865,1.734435996,3.54276263,4.668941195,0.073637747,1.168564411,0.171992652,2.72660697,,,,,,,,,,,,
5584,3.885726736,1.207379869,3.370458017,1.740575647,3.551726943,4.680151457,0.039991066,1.207379337,0.136454805,2.720176368,,,,,,,,,,,,
5585,3.902268094,1.196475571,3.382958363,1.755345377,3.565395037,4.692845191,0.060915694,1.196474935,0.155747292,2.739031772,,,,,,,,,,,,
5586,3.887430409,1.207393203,3.372047313,1.742239147,3.553357856,4.681748489,0.041260913,1.207392662,0.137371205,2.721887426,,,,,,,,,,,,
5587,3.87203336,1.21699231,3.360243567,1.728468442,3.540508921,4.669750579,0.022697063,1.216991863,0.12059295,2.704484562,,,,,,,,,,,,
5588,3.906854203,1.18542962,3.384309777,1.758489117,3.567620795,4.69432219,0.072760831,1.185428948,0.168321642,2.745892999,,,,,,,,,,,,
5589,3.872573106,1.221368105,3.361909222,1.729577368,3.541884195,4.671360639,0.019473417,1.221367658,0.116757045,2.704148944,,,,,,,,,,,,
5590,3.871345664,1.220932429,3.360648514,1.728322156,3.540623594,4.670099452,0.018948419,1.220931988,0.116570076,2.703003889,,,,,,,,,,,,
5591,3.873319133,1.194880038,3.355582156,1.726879126,3.537409432,4.665364252,0.043767689,1.194879569,0.142114042,2.710240539,,,,,,,,,,,,
5592,3.881802544,1.203322587,3.365729741,1.736229557,3.547181414,4.675452815,0.040573187,1.203322075,0.138141666,2.717049116,,,,,,,,,,,,
